Fecha,Tipo,Almacen,ID_Producto,Producto,Cantidad_Stock
2023-09-05,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-05,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-05,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-05,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,3
2023-09-05,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,4
2023-09-05,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-05,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,5
2023-09-05,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-05,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,2
2023-09-05,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,4
2023-09-05,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-05,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-07,Salida,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,-1
2023-09-07,Salida,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,-1
2023-09-06,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,113
2023-09-06,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-06,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-06,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",125
2023-09-06,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-06,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-06,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,9
2023-09-06,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-06,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-06,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-06,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-06,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-06,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-06,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-06,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-06,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,1
2023-09-06,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,4
2023-09-06,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-06,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,5
2023-09-06,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-06,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,2
2023-09-06,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,4
2023-09-06,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-06,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-08,Salida,LA MOLINA,42,"LLANTAS 18""",-20
2023-09-08,Salida,LA MOLINA,42,"LLANTAS 18""",-17
2023-09-07,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,113
2023-09-07,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-07,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-07,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",88
2023-09-07,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-07,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-07,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,9
2023-09-07,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-07,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-07,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-07,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-07,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-07,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-07,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-07,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-07,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,1
2023-09-07,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,4
2023-09-07,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-07,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,5
2023-09-07,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-07,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,2
2023-09-07,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,4
2023-09-07,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-07,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-09,Salida,SURCO,3,AUTO HONDA ODISSEY 2013,-1
2023-09-09,Salida,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,-6
2023-09-09,Salida,LA MOLINA,42,"LLANTAS 18""",-1
2023-09-08,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-08,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-08,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-08,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",87
2023-09-08,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-08,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-08,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,9
2023-09-08,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-08,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-08,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-08,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-08,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-08,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-08,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-08,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-08,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,1
2023-09-08,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-08,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-08,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,5
2023-09-08,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-08,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,2
2023-09-08,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,4
2023-09-08,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-08,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-09,Entrada,LA MOLINA,6,AUTO HONDA FIT 2016,1
2023-09-09,Entrada,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,3
2023-09-10,Salida,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,-1
2023-09-09,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-09,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-09,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-09,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",87
2023-09-09,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-09,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-09,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,9
2023-09-09,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-09,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-09,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-09,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-09,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-09,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-09,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-09,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-09,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2023-09-09,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-09,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-09,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,5
2023-09-09,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-09,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2023-09-09,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,5
2023-09-09,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-09,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-11,Salida,LA MOLINA,42,"LLANTAS 18""",-16
2023-09-10,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-10,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-10,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-10,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",71
2023-09-10,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-10,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-10,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,9
2023-09-10,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-10,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-10,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-10,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-10,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-10,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-10,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-10,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-10,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2023-09-10,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-10,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-10,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,5
2023-09-10,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-10,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2023-09-10,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,5
2023-09-10,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-10,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-12,Salida,LA MOLINA,42,"LLANTAS 18""",-4
2023-09-11,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-11,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-11,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-11,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",67
2023-09-11,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-11,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-11,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,9
2023-09-11,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-11,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-11,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-11,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-11,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-11,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-11,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-11,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-11,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2023-09-11,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-11,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-11,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,5
2023-09-11,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-11,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2023-09-11,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,5
2023-09-11,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-11,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-13,Salida,LA MOLINA,43,BATERÍA DE 18 PLACAS,-4
2023-09-13,Salida,LA MOLINA,43,BATERÍA DE 18 PLACAS,-1
2023-09-12,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-12,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-12,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-12,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",67
2023-09-12,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-12,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-12,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,9
2023-09-12,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-12,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-12,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-12,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-12,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-12,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-12,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-12,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-12,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2023-09-12,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-12,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-12,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2023-09-12,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-12,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2023-09-12,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,5
2023-09-12,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-12,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-13,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-13,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-13,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-13,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",67
2023-09-13,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-13,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-13,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,9
2023-09-13,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-13,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-13,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-13,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-13,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-13,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-13,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-13,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-13,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2023-09-13,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-13,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-13,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2023-09-13,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-13,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2023-09-13,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,5
2023-09-13,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-13,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-15,Salida,SURCO,1,AUTO HONDA ACCORD 2014,-1
2023-09-14,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-14,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-14,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-14,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",67
2023-09-14,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-14,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-14,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,8
2023-09-14,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-14,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-14,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-14,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-14,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-14,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-14,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-14,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-14,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2023-09-14,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-14,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-14,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2023-09-14,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-14,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2023-09-14,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,5
2023-09-14,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-14,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-14,Cierre de Stock general,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-14,Cierre de Stock general,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-14,Cierre de Stock general,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-14,Cierre de Stock general,LA MOLINA,42,"LLANTAS 18""",67
2023-09-14,Cierre de Stock general,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-14,Cierre de Stock general,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-14,Cierre de Stock general,SURCO,1,AUTO HONDA ACCORD 2014,8
2023-09-14,Cierre de Stock general,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-14,Cierre de Stock general,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-14,Cierre de Stock general,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-14,Cierre de Stock general,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-14,Cierre de Stock general,SURCO,7,AUTO HONDA CITY 2016,11
2023-09-14,Cierre de Stock general,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-14,Cierre de Stock general,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-14,Cierre de Stock general,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-14,Cierre de Stock general,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2023-09-14,Cierre de Stock general,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-14,Cierre de Stock general,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-14,Cierre de Stock general,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2023-09-14,Cierre de Stock general,SURCO,42,"LLANTAS 18""",5
2023-09-14,Cierre de Stock general,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2023-09-14,Cierre de Stock general,LA MOLINA,6,AUTO HONDA FIT 2016,5
2023-09-14,Cierre de Stock general,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-14,Cierre de Stock general,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-16,Salida,SURCO,7,AUTO HONDA CITY 2016,-1
2023-09-15,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-15,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-15,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,118
2023-09-15,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",67
2023-09-15,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-15,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-15,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,8
2023-09-15,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-15,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-15,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-15,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-15,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,10
2023-09-15,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-15,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-15,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-15,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2023-09-15,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-15,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-15,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2023-09-15,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-15,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2023-09-15,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,5
2023-09-15,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-15,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-17,Salida,LA MOLINA,41,AMORTIGUADORES POSTERIORES,-17
2023-09-16,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-16,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-16,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,101
2023-09-16,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",67
2023-09-16,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-16,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,124
2023-09-16,Control Stock diario,SURCO,1,AUTO HONDA ACCORD 2014,8
2023-09-16,Control Stock diario,SURCO,2,AUTO HONDA CIVIC 2014,0
2023-09-16,Control Stock diario,SURCO,4,AUTO HONDA CRV 2014,3
2023-09-16,Control Stock diario,SURCO,5,AUTO HONDA PILOT 2013,8
2023-09-16,Control Stock diario,SURCO,6,AUTO HONDA FIT 2016,0
2023-09-16,Control Stock diario,SURCO,7,AUTO HONDA CITY 2016,10
2023-09-16,Control Stock diario,SURCO,8,CAMIONETA HONDA ELEMENT 2013,7
2023-09-16,Control Stock diario,SURCO,9,CAMIONETA HONDA CROSSTOUR 2013,5
2023-09-16,Control Stock diario,SURCO,10,CAMIONETA HONDA CR-Z 2015,0
2023-09-16,Control Stock diario,SURCO,11,CAMIONETA HONDA RID LINE PICK UP 2014,0
2023-09-16,Control Stock diario,SURCO,3,AUTO HONDA ODISSEY 2013,3
2023-09-16,Control Stock diario,LA MOLINA,3,AUTO HONDA ODISSEY 2013,0
2023-09-16,Control Stock diario,LA MOLINA,43,BATERÍA DE 18 PLACAS,0
2023-09-16,Control Stock diario,SURCO,42,"LLANTAS 18""",5
2023-09-16,Control Stock diario,LA MOLINA,10,CAMIONETA HONDA CR-Z 2015,5
2023-09-16,Control Stock diario,LA MOLINA,6,AUTO HONDA FIT 2016,5
2023-09-16,Control Stock diario,LA MOLINA,2,AUTO HONDA CIVIC 2014,0
2023-09-16,Control Stock diario,LA MOLINA,4,AUTO HONDA CRV 2014,1
2023-09-18,Salida,LA MOLINA,40,AMORTIGUADORES DELANTEROS,-2
2023-09-17,Control Stock diario,LA MOLINA,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,107
2023-09-17,Control Stock diario,SURCO,39,FILTRO DE COMBUSTIBLE,10
2023-09-17,Control Stock diario,LA MOLINA,41,AMORTIGUADORES POSTERIORES,101
2023-09-17,Control Stock diario,LA MOLINA,42,"LLANTAS 18""",67
2023-09-17,Control Stock diario,SURCO,43,BATERÍA DE 18 PLACAS,51
2023-09-17,Control Stock diario,LA MOLINA,40,AMORTIGUADORES DELANTEROS,122
