id_venta,Fecha,Cliente,Almacen,Producto,Cantidad_Vendida,Precio_Venta,Monto_Venta,Vendedor,TIPO_PRODUCTO
1389,2023-12-04,Cliente 13,LA MOLINA,"LLANTAS 18""",2,65.0,130.0,Vendedor 1,REPUESTOS
1390,2023-12-04,Cliente 2,SURCO,BATERÍA DE 18 PLACAS,1,119.1,119.1,Vendedor 8,REPUESTOS
1391,2023-12-05,Cliente 48,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,124.7,374.1,Vendedor 4,REPUESTOS
1392,2023-12-05,Cliente 3,LA MOLINA,AMORTIGUADORES DELANTEROS,4,183.9,735.6,Vendedor 6,REPUESTOS
1393,2023-12-05,Cliente 1,SURCO,AMORTIGUADORES POSTERIORES,2,121.8,243.6,Vendedor 4,REPUESTOS
1394,2023-12-05,Cliente 5,LA MOLINA,"LLANTAS 18""",3,65.0,195.0,Vendedor 5,REPUESTOS
1395,2023-12-05,Cliente 50,LA MOLINA,BATERÍA DE 18 PLACAS,2,119.1,238.2,Vendedor 1,REPUESTOS
1396,2023-12-06,Cliente 22,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,124.7,124.7,Vendedor 7,REPUESTOS
1397,2023-12-06,Cliente 13,SURCO,AMORTIGUADORES DELANTEROS,1,183.9,183.9,Vendedor 6,REPUESTOS
1398,2023-12-06,Cliente 31,LA MOLINA,AMORTIGUADORES POSTERIORES,3,121.8,365.4,Vendedor 1,REPUESTOS
1399,2023-12-06,Cliente 10,LA MOLINA,"LLANTAS 18""",2,65.0,130.0,Vendedor 8,REPUESTOS
1400,2023-12-06,Cliente 27,LA MOLINA,BATERÍA DE 18 PLACAS,2,119.1,238.2,Vendedor 1,REPUESTOS
1401,2023-12-07,Cliente 37,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,124.7,374.1,Vendedor 6,REPUESTOS
1402,2023-12-07,Cliente 37,SURCO,AMORTIGUADORES DELANTEROS,1,183.9,183.9,Vendedor 6,REPUESTOS
1403,2023-12-07,Cliente 10,SURCO,AMORTIGUADORES POSTERIORES,3,121.8,365.4,Vendedor 5,REPUESTOS
1404,2023-12-07,Cliente 25,LA MOLINA,"LLANTAS 18""",1,65.0,65.0,Vendedor 9,REPUESTOS
1405,2023-12-07,Cliente 12,LA MOLINA,BATERÍA DE 18 PLACAS,1,119.1,119.1,Vendedor 10,REPUESTOS
1406,2023-12-08,Cliente 46,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,124.7,124.7,Vendedor 6,REPUESTOS
1407,2023-12-08,Cliente 27,LA MOLINA,AMORTIGUADORES DELANTEROS,1,183.9,183.9,Vendedor 2,REPUESTOS
1408,2023-12-08,Cliente 24,SURCO,AMORTIGUADORES POSTERIORES,4,121.8,487.2,Vendedor 8,REPUESTOS
1409,2023-12-08,Cliente 34,SURCO,"LLANTAS 18""",3,65.0,195.0,Vendedor 5,REPUESTOS
1410,2023-12-08,Cliente 24,SURCO,BATERÍA DE 18 PLACAS,1,119.1,119.1,Vendedor 1,REPUESTOS
1411,2023-12-09,Cliente 29,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,124.7,124.7,Vendedor 9,REPUESTOS
1412,2023-12-09,Cliente 33,LA MOLINA,AMORTIGUADORES DELANTEROS,1,183.9,183.9,Vendedor 3,REPUESTOS
1413,2023-12-09,Cliente 31,LA MOLINA,AMORTIGUADORES POSTERIORES,2,121.8,243.6,Vendedor 9,REPUESTOS
1414,2023-12-09,Cliente 10,LA MOLINA,"LLANTAS 18""",2,65.0,130.0,Vendedor 2,REPUESTOS
1415,2023-12-09,Cliente 47,SURCO,BATERÍA DE 18 PLACAS,1,119.1,119.1,Vendedor 1,REPUESTOS
1416,2023-12-10,Cliente 25,SURCO,AUTO HONDA PILOT 2013,1,27000.0,27000.0,Vendedor 9,AUTOS
1417,2023-12-10,Cliente 1,SURCO,AUTO HONDA FIT 2016,1,25500.0,25500.0,Vendedor 5,AUTOS
1418,2023-12-10,Cliente 44,SURCO,AUTO HONDA CITY 2016,1,31500.0,31500.0,Vendedor 10,AUTOS
1419,2023-12-10,Cliente 30,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,124.7,124.7,Vendedor 1,REPUESTOS
1420,2023-12-10,Cliente 2,LA MOLINA,AMORTIGUADORES DELANTEROS,1,183.9,183.9,Vendedor 10,REPUESTOS
1421,2023-12-10,Cliente 21,SURCO,AMORTIGUADORES POSTERIORES,1,121.8,121.8,Vendedor 4,REPUESTOS
1422,2023-12-10,Cliente 18,SURCO,"LLANTAS 18""",2,65.0,130.0,Vendedor 9,REPUESTOS
1423,2023-12-10,Cliente 43,SURCO,BATERÍA DE 18 PLACAS,1,119.1,119.1,Vendedor 2,REPUESTOS
1424,2023-12-11,Cliente 10,SURCO,AUTO HONDA FIT 2016,1,25500.0,25500.0,Vendedor 3,AUTOS
1425,2023-12-11,Cliente 8,SURCO,AUTO HONDA CITY 2016,1,31500.0,31500.0,Vendedor 1,AUTOS
1426,2023-12-11,Cliente 35,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,124.7,124.7,Vendedor 6,REPUESTOS
1427,2023-12-11,Cliente 10,LA MOLINA,AMORTIGUADORES DELANTEROS,2,183.9,367.8,Vendedor 5,REPUESTOS
1428,2023-12-11,Cliente 5,LA MOLINA,AMORTIGUADORES POSTERIORES,2,121.8,243.6,Vendedor 5,REPUESTOS
1429,2023-12-11,Cliente 4,SURCO,"LLANTAS 18""",1,65.0,65.0,Vendedor 3,REPUESTOS
1430,2023-12-12,Cliente 44,SURCO,AUTO HONDA FIT 2016,1,25500.0,25500.0,Vendedor 1,AUTOS
1431,2023-12-12,Cliente 25,SURCO,AUTO HONDA CITY 2016,1,31500.0,31500.0,Vendedor 1,AUTOS
1432,2023-12-12,Cliente 26,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,124.7,124.7,Vendedor 3,REPUESTOS
1433,2023-12-12,Cliente 40,SURCO,AMORTIGUADORES DELANTEROS,5,183.9,919.5,Vendedor 6,REPUESTOS
1434,2023-12-13,Cliente 49,SURCO,AUTO HONDA FIT 2016,1,25500.0,25500.0,Vendedor 8,AUTOS
1435,2023-12-13,Cliente 6,SURCO,AUTO HONDA CITY 2016,1,31500.0,31500.0,Vendedor 8,AUTOS
1436,2023-12-13,Cliente 20,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,124.7,124.7,Vendedor 8,REPUESTOS
1437,2023-12-14,Cliente 24,SURCO,AUTO HONDA CITY 2016,1,31500.0,31500.0,Vendedor 7,AUTOS
1438,2023-12-14,Cliente 21,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,124.7,249.4,Vendedor 8,REPUESTOS
1439,2023-12-17,Cliente 26,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,124.7,623.5,Vendedor 2,REPUESTOS
1440,2023-12-17,Cliente 36,LA MOLINA,FILTRO DE COMBUSTIBLE,1,105.5,105.5,Vendedor 2,REPUESTOS
1441,2023-12-17,Cliente 26,LA MOLINA,AMORTIGUADORES DELANTEROS,3,183.9,551.7,Vendedor 10,REPUESTOS
1442,2023-12-17,Cliente 40,SURCO,AMORTIGUADORES POSTERIORES,4,121.8,487.2,Vendedor 4,REPUESTOS
1443,2023-12-17,Cliente 31,SURCO,"LLANTAS 18""",5,65.0,325.0,Vendedor 7,REPUESTOS
1444,2023-12-17,Cliente 14,LA MOLINA,BATERÍA DE 18 PLACAS,1,119.1,119.1,Vendedor 10,REPUESTOS
1445,2023-12-18,Cliente 37,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,124.7,498.8,Vendedor 6,REPUESTOS
1446,2023-12-18,Cliente 12,SURCO,FILTRO DE COMBUSTIBLE,1,105.5,105.5,Vendedor 2,REPUESTOS
1447,2023-12-18,Cliente 8,LA MOLINA,AMORTIGUADORES DELANTEROS,6,183.9,1103.4,Vendedor 10,REPUESTOS
1448,2023-12-18,Cliente 21,LA MOLINA,AMORTIGUADORES POSTERIORES,5,121.8,609.0,Vendedor 9,REPUESTOS
1449,2023-12-18,Cliente 12,LA MOLINA,"LLANTAS 18""",1,65.0,65.0,Vendedor 5,REPUESTOS
1450,2023-12-18,Cliente 39,SURCO,BATERÍA DE 18 PLACAS,2,119.1,238.2,Vendedor 2,REPUESTOS
1451,2023-12-19,Cliente 21,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,124.7,623.5,Vendedor 8,REPUESTOS
1452,2023-12-19,Cliente 6,SURCO,AMORTIGUADORES DELANTEROS,6,183.9,1103.4,Vendedor 4,REPUESTOS
1453,2023-12-19,Cliente 49,SURCO,AMORTIGUADORES POSTERIORES,2,121.8,243.6,Vendedor 3,REPUESTOS
1454,2023-12-19,Cliente 29,SURCO,"LLANTAS 18""",5,65.0,325.0,Vendedor 9,REPUESTOS
1455,2023-12-19,Cliente 40,LA MOLINA,BATERÍA DE 18 PLACAS,2,119.1,238.2,Vendedor 10,REPUESTOS
1456,2023-12-20,Cliente 14,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,124.7,498.8,Vendedor 6,REPUESTOS
1457,2023-12-20,Cliente 28,LA MOLINA,AMORTIGUADORES DELANTEROS,1,183.9,183.9,Vendedor 6,REPUESTOS
1458,2023-12-20,Cliente 40,SURCO,AMORTIGUADORES POSTERIORES,1,121.8,121.8,Vendedor 9,REPUESTOS
1459,2023-12-20,Cliente 19,LA MOLINA,"LLANTAS 18""",4,65.0,260.0,Vendedor 1,REPUESTOS
1460,2023-12-20,Cliente 1,SURCO,BATERÍA DE 18 PLACAS,2,119.1,238.2,Vendedor 9,REPUESTOS
1461,2023-12-21,Cliente 19,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,124.7,124.7,Vendedor 1,REPUESTOS
1462,2023-12-21,Cliente 45,SURCO,AMORTIGUADORES DELANTEROS,2,183.9,367.8,Vendedor 10,REPUESTOS
1463,2023-12-21,Cliente 46,LA MOLINA,AMORTIGUADORES POSTERIORES,4,121.8,487.2,Vendedor 7,REPUESTOS
1464,2023-12-21,Cliente 28,LA MOLINA,"LLANTAS 18""",4,65.0,260.0,Vendedor 9,REPUESTOS
1465,2023-12-21,Cliente 31,SURCO,BATERÍA DE 18 PLACAS,1,119.1,119.1,Vendedor 3,REPUESTOS
1466,2023-12-22,Cliente 24,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,124.7,124.7,Vendedor 7,REPUESTOS
1467,2023-12-22,Cliente 43,SURCO,AMORTIGUADORES DELANTEROS,2,183.9,367.8,Vendedor 3,REPUESTOS
1468,2023-12-22,Cliente 5,SURCO,AMORTIGUADORES POSTERIORES,2,121.8,243.6,Vendedor 1,REPUESTOS
1469,2023-12-22,Cliente 43,LA MOLINA,"LLANTAS 18""",1,65.0,65.0,Vendedor 7,REPUESTOS
1470,2023-12-22,Cliente 9,LA MOLINA,BATERÍA DE 18 PLACAS,1,119.1,119.1,Vendedor 7,REPUESTOS
1471,2023-12-23,Cliente 33,LA MOLINA,AMORTIGUADORES POSTERIORES,1,121.8,121.8,Vendedor 7,REPUESTOS
1472,2023-12-23,Cliente 23,LA MOLINA,BATERÍA DE 18 PLACAS,1,119.1,119.1,Vendedor 4,REPUESTOS
1473,2023-12-24,Cliente 47,SURCO,AMORTIGUADORES POSTERIORES,1,121.8,121.8,Vendedor 4,REPUESTOS
1474,2024-01-01,Cliente 4,LA MOLINA,AUTO HONDA ACCORD 2014,1,20000.0,20000.0,Vendedor 8,AUTOS
1475,2024-01-01,Cliente 37,SURCO,AUTO HONDA CIVIC 2014,1,33000.0,33000.0,Vendedor 1,AUTOS
1476,2024-01-01,Cliente 48,LA MOLINA,AUTO HONDA ODISSEY 2013,1,35000.0,35000.0,Vendedor 10,AUTOS
1477,2024-01-01,Cliente 19,SURCO,AUTO HONDA CRV 2014,1,24500.0,24500.0,Vendedor 8,AUTOS
1478,2024-01-01,Cliente 9,SURCO,AUTO HONDA PILOT 2013,1,27000.0,27000.0,Vendedor 9,AUTOS
1479,2024-01-02,Cliente 18,LA MOLINA,AUTO HONDA ACCORD 2014,1,20000.0,20000.0,Vendedor 5,AUTOS
1480,2024-01-02,Cliente 48,SURCO,AUTO HONDA CIVIC 2014,1,33000.0,33000.0,Vendedor 2,AUTOS
1481,2024-01-02,Cliente 38,SURCO,AUTO HONDA CRV 2014,1,24500.0,24500.0,Vendedor 3,AUTOS
1482,2024-01-02,Cliente 24,SURCO,AUTO HONDA PILOT 2013,1,27000.0,27000.0,Vendedor 3,AUTOS
1483,2024-01-03,Cliente 22,SURCO,AUTO HONDA ACCORD 2014,1,20000.0,20000.0,Vendedor 2,AUTOS
1484,2024-01-03,Cliente 39,SURCO,AUTO HONDA CRV 2014,1,24500.0,24500.0,Vendedor 3,AUTOS
1485,2024-01-03,Cliente 50,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,107.6,215.2,Vendedor 7,REPUESTOS
1486,2024-01-03,Cliente 43,SURCO,FILTRO DE COMBUSTIBLE,1,153.0,153.0,Vendedor 8,REPUESTOS
1487,2024-01-03,Cliente 14,SURCO,AMORTIGUADORES DELANTEROS,3,274.6,823.8,Vendedor 10,REPUESTOS
1488,2024-01-03,Cliente 42,SURCO,AMORTIGUADORES POSTERIORES,3,119.4,358.2,Vendedor 5,REPUESTOS
1489,2024-01-03,Cliente 11,SURCO,"LLANTAS 18""",1,74.4,74.4,Vendedor 8,REPUESTOS
1490,2024-01-03,Cliente 31,LA MOLINA,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 5,REPUESTOS
1491,2024-01-04,Cliente 48,LA MOLINA,AUTO HONDA CRV 2014,1,24500.0,24500.0,Vendedor 9,AUTOS
1492,2024-01-04,Cliente 44,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 7,REPUESTOS
1493,2024-01-04,Cliente 17,LA MOLINA,FILTRO DE COMBUSTIBLE,1,153.0,153.0,Vendedor 3,REPUESTOS
1494,2024-01-04,Cliente 1,LA MOLINA,AMORTIGUADORES DELANTEROS,3,274.6,823.8,Vendedor 5,REPUESTOS
1495,2024-01-04,Cliente 44,LA MOLINA,AMORTIGUADORES POSTERIORES,4,119.4,477.6,Vendedor 6,REPUESTOS
1496,2024-01-04,Cliente 35,SURCO,"LLANTAS 18""",1,74.4,74.4,Vendedor 6,REPUESTOS
1497,2024-01-04,Cliente 40,LA MOLINA,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 5,REPUESTOS
1498,2024-01-05,Cliente 18,LA MOLINA,AUTO HONDA CRV 2014,1,24500.0,24500.0,Vendedor 5,AUTOS
1499,2024-01-05,Cliente 42,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 10,REPUESTOS
1500,2024-01-05,Cliente 50,LA MOLINA,AMORTIGUADORES DELANTEROS,2,274.6,549.2,Vendedor 4,REPUESTOS
1501,2024-01-05,Cliente 44,LA MOLINA,AMORTIGUADORES POSTERIORES,2,119.4,238.8,Vendedor 3,REPUESTOS
1502,2024-01-05,Cliente 44,SURCO,"LLANTAS 18""",3,74.4,223.2,Vendedor 1,REPUESTOS
1503,2024-01-05,Cliente 1,SURCO,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 7,REPUESTOS
1504,2024-01-06,Cliente 34,SURCO,AUTO HONDA CRV 2014,1,24500.0,24500.0,Vendedor 2,AUTOS
1505,2024-01-06,Cliente 23,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,107.6,322.8,Vendedor 4,REPUESTOS
1506,2024-01-06,Cliente 17,LA MOLINA,AMORTIGUADORES DELANTEROS,3,274.6,823.8,Vendedor 4,REPUESTOS
1507,2024-01-06,Cliente 40,SURCO,AMORTIGUADORES POSTERIORES,1,119.4,119.4,Vendedor 2,REPUESTOS
1508,2024-01-06,Cliente 39,SURCO,"LLANTAS 18""",1,74.4,74.4,Vendedor 2,REPUESTOS
1509,2024-01-06,Cliente 6,SURCO,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 10,REPUESTOS
1510,2024-01-07,Cliente 43,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 10,REPUESTOS
1511,2024-01-07,Cliente 45,SURCO,AMORTIGUADORES DELANTEROS,1,274.6,274.6,Vendedor 3,REPUESTOS
1512,2024-01-07,Cliente 30,LA MOLINA,AMORTIGUADORES POSTERIORES,3,119.4,358.2,Vendedor 2,REPUESTOS
1513,2024-01-07,Cliente 50,LA MOLINA,"LLANTAS 18""",4,74.4,297.6,Vendedor 7,REPUESTOS
1514,2024-01-07,Cliente 17,LA MOLINA,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 3,REPUESTOS
1515,2024-01-08,Cliente 50,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 1,REPUESTOS
1516,2024-01-08,Cliente 22,LA MOLINA,AMORTIGUADORES DELANTEROS,2,274.6,549.2,Vendedor 1,REPUESTOS
1517,2024-01-08,Cliente 12,LA MOLINA,AMORTIGUADORES POSTERIORES,1,119.4,119.4,Vendedor 8,REPUESTOS
1518,2024-01-08,Cliente 13,LA MOLINA,"LLANTAS 18""",1,74.4,74.4,Vendedor 10,REPUESTOS
1519,2024-01-08,Cliente 12,LA MOLINA,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 8,REPUESTOS
1520,2024-01-09,Cliente 10,SURCO,AUTO HONDA PILOT 2013,1,27000.0,27000.0,Vendedor 9,AUTOS
1521,2024-01-09,Cliente 14,SURCO,AUTO HONDA FIT 2016,1,28500.0,28500.0,Vendedor 10,AUTOS
1522,2024-01-09,Cliente 29,SURCO,AUTO HONDA CITY 2016,1,31000.0,31000.0,Vendedor 5,AUTOS
1523,2024-01-09,Cliente 5,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 2,REPUESTOS
1524,2024-01-09,Cliente 50,SURCO,AMORTIGUADORES DELANTEROS,3,274.6,823.8,Vendedor 8,REPUESTOS
1525,2024-01-09,Cliente 10,SURCO,AMORTIGUADORES POSTERIORES,1,119.4,119.4,Vendedor 1,REPUESTOS
1526,2024-01-09,Cliente 18,LA MOLINA,"LLANTAS 18""",1,74.4,74.4,Vendedor 3,REPUESTOS
1527,2024-01-09,Cliente 26,LA MOLINA,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 10,REPUESTOS
1528,2024-01-10,Cliente 33,SURCO,AUTO HONDA FIT 2016,1,28500.0,28500.0,Vendedor 8,AUTOS
1529,2024-01-10,Cliente 28,SURCO,AUTO HONDA CITY 2016,1,31000.0,31000.0,Vendedor 7,AUTOS
1530,2024-01-10,Cliente 35,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,107.6,322.8,Vendedor 4,REPUESTOS
1531,2024-01-10,Cliente 45,SURCO,AMORTIGUADORES DELANTEROS,1,274.6,274.6,Vendedor 8,REPUESTOS
1532,2024-01-10,Cliente 22,SURCO,AMORTIGUADORES POSTERIORES,1,119.4,119.4,Vendedor 5,REPUESTOS
1533,2024-01-10,Cliente 41,SURCO,"LLANTAS 18""",4,74.4,297.6,Vendedor 2,REPUESTOS
1534,2024-01-10,Cliente 35,SURCO,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 6,REPUESTOS
1535,2024-01-11,Cliente 30,SURCO,AUTO HONDA FIT 2016,1,28500.0,28500.0,Vendedor 5,AUTOS
1536,2024-01-11,Cliente 12,SURCO,AUTO HONDA CITY 2016,1,31000.0,31000.0,Vendedor 9,AUTOS
1537,2024-01-11,Cliente 43,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 4,REPUESTOS
1538,2024-01-11,Cliente 7,SURCO,AMORTIGUADORES DELANTEROS,2,274.6,549.2,Vendedor 6,REPUESTOS
1539,2024-01-11,Cliente 41,SURCO,AMORTIGUADORES POSTERIORES,4,119.4,477.6,Vendedor 8,REPUESTOS
1540,2024-01-11,Cliente 3,LA MOLINA,"LLANTAS 18""",2,74.4,148.8,Vendedor 4,REPUESTOS
1541,2024-01-11,Cliente 47,SURCO,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 10,REPUESTOS
1542,2024-01-12,Cliente 32,SURCO,AUTO HONDA FIT 2016,1,28500.0,28500.0,Vendedor 7,AUTOS
1543,2024-01-12,Cliente 35,SURCO,AUTO HONDA CITY 2016,1,31000.0,31000.0,Vendedor 5,AUTOS
1544,2024-01-12,Cliente 2,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,107.6,215.2,Vendedor 1,REPUESTOS
1545,2024-01-12,Cliente 26,LA MOLINA,"LLANTAS 18""",2,74.4,148.8,Vendedor 2,REPUESTOS
1546,2024-01-12,Cliente 42,SURCO,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 9,REPUESTOS
1547,2024-01-13,Cliente 44,SURCO,AUTO HONDA FIT 2016,1,28500.0,28500.0,Vendedor 9,AUTOS
1548,2024-01-13,Cliente 5,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 1,REPUESTOS
1549,2024-01-14,Cliente 31,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,107.6,322.8,Vendedor 10,REPUESTOS
1550,2024-01-17,Cliente 5,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,107.6,430.4,Vendedor 4,REPUESTOS
1551,2024-01-17,Cliente 48,LA MOLINA,AMORTIGUADORES DELANTEROS,4,274.6,1098.4,Vendedor 7,REPUESTOS
1552,2024-01-17,Cliente 44,SURCO,AMORTIGUADORES POSTERIORES,3,119.4,358.2,Vendedor 10,REPUESTOS
1553,2024-01-17,Cliente 21,SURCO,"LLANTAS 18""",5,74.4,372.0,Vendedor 4,REPUESTOS
1554,2024-01-17,Cliente 22,SURCO,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 2,REPUESTOS
1555,2024-01-18,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 7,REPUESTOS
1556,2024-01-18,Cliente 36,LA MOLINA,AMORTIGUADORES DELANTEROS,2,274.6,549.2,Vendedor 3,REPUESTOS
1557,2024-01-18,Cliente 38,SURCO,AMORTIGUADORES POSTERIORES,7,119.4,835.8,Vendedor 1,REPUESTOS
1558,2024-01-18,Cliente 41,SURCO,"LLANTAS 18""",2,74.4,148.8,Vendedor 10,REPUESTOS
1559,2024-01-18,Cliente 2,SURCO,BATERÍA DE 18 PLACAS,2,112.9,225.8,Vendedor 8,REPUESTOS
1560,2024-01-19,Cliente 1,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 3,REPUESTOS
1561,2024-01-19,Cliente 27,LA MOLINA,AMORTIGUADORES DELANTEROS,1,274.6,274.6,Vendedor 8,REPUESTOS
1562,2024-01-19,Cliente 10,LA MOLINA,AMORTIGUADORES POSTERIORES,3,119.4,358.2,Vendedor 5,REPUESTOS
1563,2024-01-19,Cliente 27,LA MOLINA,"LLANTAS 18""",5,74.4,372.0,Vendedor 4,REPUESTOS
1564,2024-01-19,Cliente 39,SURCO,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 3,REPUESTOS
1565,2024-01-20,Cliente 41,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,107.6,430.4,Vendedor 5,REPUESTOS
1566,2024-01-20,Cliente 1,LA MOLINA,AMORTIGUADORES DELANTEROS,3,274.6,823.8,Vendedor 9,REPUESTOS
1567,2024-01-20,Cliente 8,LA MOLINA,AMORTIGUADORES POSTERIORES,4,119.4,477.6,Vendedor 9,REPUESTOS
1568,2024-01-20,Cliente 49,LA MOLINA,"LLANTAS 18""",1,74.4,74.4,Vendedor 9,REPUESTOS
1569,2024-01-20,Cliente 50,LA MOLINA,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 4,REPUESTOS
1570,2024-01-21,Cliente 13,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 2,REPUESTOS
1571,2024-01-21,Cliente 32,SURCO,AMORTIGUADORES DELANTEROS,2,274.6,549.2,Vendedor 3,REPUESTOS
1572,2024-01-21,Cliente 4,LA MOLINA,AMORTIGUADORES POSTERIORES,3,119.4,358.2,Vendedor 6,REPUESTOS
1573,2024-01-21,Cliente 28,SURCO,"LLANTAS 18""",3,74.4,223.2,Vendedor 5,REPUESTOS
1574,2024-01-21,Cliente 3,LA MOLINA,BATERÍA DE 18 PLACAS,2,112.9,225.8,Vendedor 2,REPUESTOS
1575,2024-01-22,Cliente 11,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 1,REPUESTOS
1576,2024-01-22,Cliente 5,SURCO,AMORTIGUADORES DELANTEROS,4,274.6,1098.4,Vendedor 4,REPUESTOS
1577,2024-01-22,Cliente 13,LA MOLINA,"LLANTAS 18""",4,74.4,297.6,Vendedor 6,REPUESTOS
1578,2024-01-22,Cliente 21,SURCO,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 4,REPUESTOS
1579,2024-01-23,Cliente 48,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 7,REPUESTOS
1580,2024-01-23,Cliente 15,SURCO,AMORTIGUADORES DELANTEROS,2,274.6,549.2,Vendedor 2,REPUESTOS
1581,2024-01-23,Cliente 10,LA MOLINA,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 4,REPUESTOS
1582,2024-01-24,Cliente 12,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,107.6,538.0,Vendedor 7,REPUESTOS
1583,2024-01-24,Cliente 30,SURCO,AMORTIGUADORES DELANTEROS,2,274.6,549.2,Vendedor 4,REPUESTOS
1584,2024-01-24,Cliente 22,LA MOLINA,BATERÍA DE 18 PLACAS,1,112.9,112.9,Vendedor 3,REPUESTOS
1585,2024-01-25,Cliente 18,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 3,REPUESTOS
1586,2024-01-26,Cliente 49,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,107.6,107.6,Vendedor 6,REPUESTOS
1587,2024-02-01,Cliente 34,LA MOLINA,AUTO HONDA ACCORD 2014,1,31500.0,31500.0,Vendedor 7,AUTOS
1588,2024-02-01,Cliente 45,LA MOLINA,AUTO HONDA CIVIC 2014,1,28000.0,28000.0,Vendedor 2,AUTOS
1589,2024-02-01,Cliente 32,LA MOLINA,AUTO HONDA ODISSEY 2013,1,24500.0,24500.0,Vendedor 4,AUTOS
1590,2024-02-01,Cliente 36,SURCO,AUTO HONDA CRV 2014,1,24500.0,24500.0,Vendedor 1,AUTOS
1591,2024-02-01,Cliente 14,SURCO,AUTO HONDA PILOT 2013,1,25500.0,25500.0,Vendedor 3,AUTOS
1592,2024-02-01,Cliente 19,SURCO,AUTO HONDA CITY 2016,1,31000.0,31000.0,Vendedor 4,AUTOS
1593,2024-02-01,Cliente 31,SURCO,FILTRO DE COMBUSTIBLE,1,129.8,129.8,Vendedor 5,REPUESTOS
